transition_date,year,month,person_id,age_group,age,gender,race,facility,full_name,time_period,state_id,state_code
2020-10-14,2020,10,0001631428,60+,90,MALE,WHITE,FACILITY_2,"Gonzales, William",months_13_24,27687,US_OZ
2020-10-20,2020,10,0005969621,60+,95,FEMALE,BLACK,FACILITY_2,"Smith, Evelyn",months_13_24,54669,US_OZ
2020-10-23,2020,10,0001288354,60+,76,FEMALE,BLACK,FACILITY_2,"Jones, Oliver",months_13_24,61908,US_OZ
2020-10-07,2020,10,0004491308,60+,60,FEMALE,HISPANIC,FACILITY_2,"Brown, Liam",months_13_24,18990,US_OZ
2020-10-26,2020,10,0008431073,60+,75,FEMALE,HISPANIC,FACILITY_2,"Smith, William",months_13_24,88088,US_OZ
2020-10-12,2020,10,0005137644,60+,91,FEMALE,WHITE,FACILITY_2,"Anderson, William",months_13_24,95616,US_OZ
2020-10-18,2020,10,0007068598,60+,71,FEMALE,WHITE,FACILITY_2,"Gonzales, Amelia",months_13_24,95025,US_OZ
2020-10-10,2020,10,0009059946,60+,87,MALE,BLACK,FACILITY_3,"Williams, Ethan",months_13_24,92164,US_OZ
2020-10-14,2020,10,0000973717,60+,95,MALE,BLACK,FACILITY_3,"Rodriguez, Sophia",months_13_24,54980,US_OZ
2020-10-25,2020,10,0006742664,60+,62,MALE,HISPANIC,FACILITY_3,"Jones, Oliver",months_13_24,34746,US_OZ
2020-10-06,2020,10,0005874437,60+,62,MALE,HISPANIC,FACILITY_3,"Anderson, Evelyn",months_13_24,32879,US_OZ
2020-10-15,2020,10,0003709944,60+,97,MALE,WHITE,FACILITY_3,"Anderson, Liam",months_13_24,35263,US_OZ
2020-10-19,2020,10,0000213223,60+,81,MALE,WHITE,FACILITY_3,"Garcia, Olivia",months_13_24,20300,US_OZ
2020-10-10,2020,10,0009894143,60+,76,FEMALE,WHITE,FACILITY_3,"Anderson, William",months_13_24,71190,US_OZ
2020-10-16,2020,10,0004347866,60+,73,MALE,BLACK,FACILITY_4,"Gonzales, William",months_13_24,13946,US_OZ
2020-10-12,2020,10,0006503512,60+,68,FEMALE,BLACK,FACILITY_4,"Anderson, Emma",months_13_24,82632,US_OZ
2020-10-28,2020,10,0007778232,60+,66,FEMALE,HISPANIC,FACILITY_4,"Gonzales, Sophia",months_13_24,47075,US_OZ
2020-10-13,2020,10,0001842301,60+,87,FEMALE,HISPANIC,FACILITY_4,"Smith, Sophia",months_13_24,12215,US_OZ
2020-10-11,2020,10,0007166700,60+,96,FEMALE,WHITE,FACILITY_4,"Brown, Mia",months_13_24,45185,US_OZ
2020-10-10,2020,10,0000983949,60+,96,MALE,BLACK,FACILITY_5,"Johnson, Harper",months_13_24,41372,US_OZ
2020-10-04,2020,10,0004875461,60+,94,MALE,BLACK,FACILITY_5,"Williams, Noah",months_13_24,16205,US_OZ
2020-10-28,2020,10,0006532183,60+,94,MALE,HISPANIC,FACILITY_5,"Brown, Sophia",months_13_24,83600,US_OZ
2020-10-15,2020,10,0006825565,60+,73,MALE,WHITE,FACILITY_5,"Jones, Evelyn",months_13_24,84993,US_OZ
2020-10-22,2020,10,0001991796,60+,76,FEMALE,BLACK,FACILITY_5,"Anderson, James",months_13_24,51496,US_OZ
2020-10-17,2020,10,0004021091,60+,73,FEMALE,HISPANIC,FACILITY_5,"Jones, Charlotte",months_13_24,39708,US_OZ
2020-10-13,2020,10,0003829782,60+,70,FEMALE,HISPANIC,FACILITY_5,"Johnson, Sophia",months_13_24,07546,US_OZ
2020-11-12,2020,11,0007236988,<25,24,MALE,HISPANIC,FACILITY_1,"Anderson, William",months_13_24,41989,US_OZ
2020-11-02,2020,11,0007383222,<25,23,MALE,HISPANIC,FACILITY_1,"Anderson, James",months_13_24,71334,US_OZ
2020-11-23,2020,11,0005928738,<25,19,MALE,WHITE,FACILITY_1,"Rodriguez, William",months_13_24,20606,US_OZ
2020-11-05,2020,11,0009225108,<25,24,MALE,WHITE,FACILITY_1,"Davis, Ava",months_13_24,58783,US_OZ
2020-11-03,2020,11,0007266170,<25,19,FEMALE,BLACK,FACILITY_1,"Brown, Noah",months_13_24,76130,US_OZ
2020-11-02,2020,11,0008892792,<25,21,FEMALE,HISPANIC,FACILITY_1,"Smith, Isabella",months_13_24,07000,US_OZ
2020-11-09,2020,11,0003873254,<25,19,FEMALE,WHITE,FACILITY_1,"Anderson, Elijah",months_13_24,96279,US_OZ
2020-11-15,2020,11,0004589898,<25,18,FEMALE,WHITE,FACILITY_1,"Gonzales, Noah",months_13_24,66672,US_OZ
2020-11-11,2020,11,0002137123,<25,20,MALE,BLACK,FACILITY_2,"Johnson, Ethan",months_13_24,51166,US_OZ
2020-11-19,2020,11,0007126723,<25,24,MALE,HISPANIC,FACILITY_2,"Anderson, Isabella",months_13_24,36035,US_OZ
2020-11-27,2020,11,0003245421,<25,18,MALE,HISPANIC,FACILITY_2,"Johnson, Olivia",months_13_24,25618,US_OZ
2020-11-09,2020,11,0007029151,<25,20,MALE,WHITE,FACILITY_2,"Williams, Emma",months_13_24,46052,US_OZ
2020-11-15,2020,11,0002257857,<25,18,MALE,BLACK,FACILITY_3,"Garcia, Isabella",months_13_24,56039,US_OZ
2020-11-13,2020,11,0006274958,<25,20,FEMALE,BLACK,FACILITY_3,"Garcia, Liam",months_13_24,48177,US_OZ
2020-11-13,2020,11,0002526292,<25,20,FEMALE,BLACK,FACILITY_3,"Gonzales, Ethan",months_13_24,33618,US_OZ
2020-11-25,2020,11,0009486925,<25,24,FEMALE,HISPANIC,FACILITY_3,"Jones, Olivia",months_13_24,88706,US_OZ
2020-11-08,2020,11,0002565406,<25,22,FEMALE,WHITE,FACILITY_3,"Anderson, Sophia",months_13_24,16700,US_OZ
2020-11-01,2020,11,0008831948,<25,21,MALE,BLACK,FACILITY_4,"Davis, Elijah",months_13_24,61531,US_OZ
2020-11-27,2020,11,0000203703,<25,23,MALE,HISPANIC,FACILITY_4,"Johnson, Charlotte",months_13_24,44465,US_OZ
2020-11-26,2020,11,0007148262,<25,21,MALE,HISPANIC,FACILITY_4,"Johnson, Lucas",months_13_24,88924,US_OZ
2020-11-20,2020,11,0004751739,<25,24,MALE,WHITE,FACILITY_4,"Garcia, Ethan",months_13_24,89955,US_OZ
2020-11-14,2020,11,0002023028,<25,24,MALE,WHITE,FACILITY_4,"Garcia, Isabella",months_13_24,51593,US_OZ
2020-11-26,2020,11,0005775758,<25,20,FEMALE,BLACK,FACILITY_4,"Brown, Elijah",months_13_24,68840,US_OZ
2020-11-05,2020,11,0008962899,<25,24,FEMALE,WHITE,FACILITY_4,"Johnson, Ethan",months_13_24,87479,US_OZ
2020-11-14,2020,11,0004318991,<25,19,MALE,HISPANIC,FACILITY_5,"Johnson, Noah",months_13_24,66681,US_OZ
2020-11-27,2020,11,0006063989,<25,18,MALE,WHITE,FACILITY_5,"Gonzales, Charlotte",months_13_24,89329,US_OZ
2020-11-15,2020,11,0002446034,<25,19,MALE,WHITE,FACILITY_5,"Anderson, Mia",months_13_24,13720,US_OZ
2020-11-18,2020,11,0008033380,<25,21,FEMALE,BLACK,FACILITY_5,"Rodriguez, Charlotte",months_13_24,60724,US_OZ
2020-11-27,2020,11,0005700357,<25,21,FEMALE,BLACK,FACILITY_5,"Jones, Charlotte",months_13_24,93596,US_OZ
2020-11-03,2020,11,0004990882,<25,20,FEMALE,HISPANIC,FACILITY_5,"Johnson, Mia",months_13_24,13636,US_OZ
2020-11-16,2020,11,0006708878,<25,21,FEMALE,HISPANIC,FACILITY_5,"Rodriguez, Evelyn",months_13_24,85594,US_OZ
2020-11-17,2020,11,0007833538,<25,20,FEMALE,WHITE,FACILITY_5,"Johnson, Isabella",months_13_24,12657,US_OZ
2020-11-21,2020,11,0006338439,<25,19,FEMALE,WHITE,FACILITY_5,"Johnson, Elijah",months_13_24,60103,US_OZ
2020-11-13,2020,11,0004227130,25-29,28,MALE,HISPANIC,FACILITY_1,"Anderson, Amelia",months_13_24,64797,US_OZ
2020-11-26,2020,11,0002689696,25-29,29,MALE,WHITE,FACILITY_1,"Jones, Liam",months_13_24,40229,US_OZ
2020-11-17,2020,11,0006758855,25-29,28,FEMALE,WHITE,FACILITY_1,"Johnson, Evelyn",months_13_24,77144,US_OZ
2020-11-23,2020,11,0002187406,25-29,29,FEMALE,WHITE,FACILITY_1,"Brown, Amelia",months_13_24,60372,US_OZ
2020-11-02,2020,11,0002156560,25-29,27,MALE,BLACK,FACILITY_2,"Williams, Lucas",months_13_24,76725,US_OZ
2020-11-04,2020,11,0004581199,25-29,27,MALE,BLACK,FACILITY_2,"Williams, Olivia",months_13_24,78610,US_OZ
2020-11-14,2020,11,0008223182,25-29,27,MALE,HISPANIC,FACILITY_2,"Jones, William",months_13_24,87852,US_OZ
2020-11-14,2020,11,0000258486,25-29,25,MALE,WHITE,FACILITY_2,"Brown, Benjamin",months_13_24,41248,US_OZ
2020-11-06,2020,11,0002615337,25-29,25,MALE,WHITE,FACILITY_2,"Smith, Ava",months_13_24,34108,US_OZ
2020-11-15,2020,11,0008440981,25-29,26,FEMALE,WHITE,FACILITY_2,"Garcia, James",months_13_24,52982,US_OZ
2020-11-22,2020,11,0007191084,25-29,26,MALE,BLACK,FACILITY_3,"Brown, Oliver",months_13_24,73021,US_OZ
2020-11-20,2020,11,0005538558,25-29,27,MALE,BLACK,FACILITY_3,"Jones, Ethan",months_13_24,95167,US_OZ
2020-11-22,2020,11,0005729373,25-29,27,MALE,HISPANIC,FACILITY_3,"Jones, Sophia",months_13_24,60548,US_OZ
2020-11-10,2020,11,0007668697,25-29,25,MALE,HISPANIC,FACILITY_3,"Rodriguez, Noah",months_13_24,82230,US_OZ
2020-11-28,2020,11,0002200359,25-29,29,MALE,WHITE,FACILITY_3,"Brown, Olivia",months_13_24,46003,US_OZ
2020-11-18,2020,11,0007329897,25-29,28,FEMALE,HISPANIC,FACILITY_3,"Smith, Ava",months_13_24,79299,US_OZ
2020-11-18,2020,11,0003442063,25-29,28,FEMALE,HISPANIC,FACILITY_3,"Johnson, Mason",months_13_24,02597,US_OZ
2020-11-19,2020,11,0002469602,25-29,28,FEMALE,WHITE,FACILITY_3,"Gonzales, James",months_13_24,85756,US_OZ
2020-11-09,2020,11,0001426098,25-29,27,FEMALE,WHITE,FACILITY_3,"Garcia, Ethan",months_13_24,05921,US_OZ
2020-11-04,2020,11,0007899422,25-29,29,MALE,BLACK,FACILITY_4,"Garcia, Lucas",months_13_24,54574,US_OZ
2020-11-03,2020,11,0006727220,25-29,28,MALE,BLACK,FACILITY_4,"Brown, Emma",months_13_24,25812,US_OZ
2020-11-20,2020,11,0001116984,25-29,26,MALE,HISPANIC,FACILITY_4,"Johnson, Isabella",months_13_24,95579,US_OZ
2020-11-24,2020,11,0009652881,25-29,28,MALE,HISPANIC,FACILITY_4,"Brown, William",months_13_24,18535,US_OZ
2020-11-12,2020,11,0009029177,25-29,26,FEMALE,BLACK,FACILITY_4,"Davis, Olivia",months_13_24,78941,US_OZ
2020-11-10,2020,11,0007976194,25-29,26,FEMALE,BLACK,FACILITY_4,"Brown, Mia",months_13_24,35217,US_OZ
2020-11-04,2020,11,0004865847,25-29,25,FEMALE,HISPANIC,FACILITY_4,"Jones, Noah",months_13_24,21052,US_OZ
2020-11-04,2020,11,0000568445,25-29,29,FEMALE,HISPANIC,FACILITY_4,"Williams, Noah",months_13_24,04792,US_OZ
2020-11-25,2020,11,0003142722,25-29,26,MALE,HISPANIC,FACILITY_5,"Gonzales, Sophia",months_13_24,40421,US_OZ
2020-11-17,2020,11,0001292141,25-29,26,FEMALE,BLACK,FACILITY_5,"Brown, Elijah",months_13_24,11011,US_OZ
2020-11-09,2020,11,0005555090,25-29,25,FEMALE,HISPANIC,FACILITY_5,"Brown, Benjamin",months_13_24,97344,US_OZ
2020-11-21,2020,11,0006641496,25-29,27,FEMALE,WHITE,FACILITY_5,"Jones, Charlotte",months_13_24,81853,US_OZ
2020-11-06,2020,11,0008042250,30-34,33,MALE,HISPANIC,FACILITY_1,"Johnson, James",months_13_24,39132,US_OZ
2020-11-12,2020,11,0002537611,30-34,30,FEMALE,BLACK,FACILITY_1,"Williams, Lucas",months_13_24,62196,US_OZ
2020-11-20,2020,11,0008409284,30-34,31,FEMALE,HISPANIC,FACILITY_1,"Brown, Amelia",months_13_24,44557,US_OZ
2020-11-21,2020,11,0008957018,30-34,31,FEMALE,WHITE,FACILITY_2,"Smith, William",months_13_24,55941,US_OZ
2020-11-24,2020,11,0009723075,30-34,34,FEMALE,WHITE,FACILITY_2,"Jones, Harper",months_13_24,36834,US_OZ
2020-11-20,2020,11,0002915885,30-34,30,MALE,BLACK,FACILITY_3,"Smith, Benjamin",months_13_24,50646,US_OZ
2020-11-13,2020,11,0008289002,30-34,33,MALE,BLACK,FACILITY_3,"Davis, Evelyn",months_13_24,08845,US_OZ
2020-11-03,2020,11,0003135927,30-34,34,MALE,HISPANIC,FACILITY_3,"Davis, Oliver",months_13_24,25832,US_OZ
2020-11-15,2020,11,0009666810,30-34,30,MALE,HISPANIC,FACILITY_3,"Davis, Emma",months_13_24,94554,US_OZ
2020-11-19,2020,11,0004068261,30-34,31,FEMALE,HISPANIC,FACILITY_3,"Garcia, Lucas",months_13_24,72432,US_OZ
2020-11-04,2020,11,0003278652,30-34,30,FEMALE,HISPANIC,FACILITY_3,"Johnson, Noah",months_13_24,38300,US_OZ
2020-11-03,2020,11,0003666804,30-34,34,FEMALE,WHITE,FACILITY_3,"Davis, Emma",months_13_24,78446,US_OZ
2020-11-27,2020,11,0002595957,30-34,31,MALE,BLACK,FACILITY_4,"Rodriguez, Ava",months_13_24,69366,US_OZ
2020-11-22,2020,11,0008277247,30-34,33,MALE,HISPANIC,FACILITY_4,"Davis, Benjamin",months_13_24,58409,US_OZ
2020-11-17,2020,11,0002766628,30-34,34,MALE,HISPANIC,FACILITY_4,"Williams, Isabella",months_13_24,56092,US_OZ
2020-11-03,2020,11,0009842880,30-34,33,MALE,WHITE,FACILITY_4,"Williams, James",months_13_24,54709,US_OZ
2020-11-27,2020,11,0005213005,30-34,30,MALE,WHITE,FACILITY_4,"Williams, Sophia",months_13_24,91283,US_OZ
2020-11-20,2020,11,0000860984,30-34,31,FEMALE,BLACK,FACILITY_4,"Anderson, Noah",months_13_24,15579,US_OZ
2020-11-15,2020,11,0008705074,30-34,33,FEMALE,HISPANIC,FACILITY_4,"Johnson, Noah",months_13_24,11204,US_OZ
2020-11-20,2020,11,0003403310,30-34,30,FEMALE,HISPANIC,FACILITY_4,"Anderson, Ethan",months_13_24,93462,US_OZ
2020-11-06,2020,11,0008981125,30-34,34,MALE,BLACK,FACILITY_5,"Smith, Olivia",months_13_24,65681,US_OZ
2020-11-16,2020,11,0007973631,30-34,30,MALE,BLACK,FACILITY_5,"Smith, Oliver",months_13_24,29749,US_OZ
2020-11-13,2020,11,0005965400,30-34,34,MALE,WHITE,FACILITY_5,"Jones, William",months_13_24,20232,US_OZ
2020-11-27,2020,11,0007400678,30-34,32,FEMALE,BLACK,FACILITY_5,"Anderson, Benjamin",months_13_24,55930,US_OZ
2020-11-14,2020,11,0001188464,30-34,32,FEMALE,BLACK,FACILITY_5,"Jones, Isabella",months_13_24,65991,US_OZ
2020-11-03,2020,11,0006213030,30-34,31,FEMALE,HISPANIC,FACILITY_5,"Rodriguez, William",months_13_24,24770,US_OZ
2020-11-12,2020,11,0008666774,30-34,31,FEMALE,WHITE,FACILITY_5,"Williams, Olivia",months_13_24,11795,US_OZ
2020-11-02,2020,11,0005135865,60+,84,MALE,BLACK,FACILITY_1,"Brown, Noah",months_13_24,32021,US_OZ
2020-11-28,2020,11,0009030319,60+,94,MALE,BLACK,FACILITY_1,"Gonzales, Noah",months_13_24,14444,US_OZ
2020-11-15,2020,11,0001201690,60+,77,MALE,HISPANIC,FACILITY_1,"Smith, Benjamin",months_13_24,48422,US_OZ
2020-11-11,2020,11,0007276250,60+,86,MALE,HISPANIC,FACILITY_1,"Anderson, Oliver",months_13_24,83900,US_OZ
2020-11-13,2020,11,0003280833,60+,66,FEMALE,HISPANIC,FACILITY_1,"Brown, Mason",months_13_24,35039,US_OZ
2020-11-07,2020,11,0002550755,60+,86,FEMALE,WHITE,FACILITY_1,"Anderson, Emma",months_13_24,66402,US_OZ
2020-11-21,2020,11,0006104194,60+,98,MALE,HISPANIC,FACILITY_2,"Gonzales, Ava",months_13_24,18702,US_OZ
2020-11-01,2020,11,0003441284,60+,86,MALE,HISPANIC,FACILITY_2,"Smith, Mason",months_13_24,73467,US_OZ
2020-11-24,2020,11,0009357646,60+,79,MALE,WHITE,FACILITY_2,"Jones, James",months_13_24,37623,US_OZ
2020-11-21,2020,11,0004520027,60+,69,FEMALE,HISPANIC,FACILITY_2,"Brown, Oliver",months_13_24,89773,US_OZ
2020-11-20,2020,11,0009989144,60+,67,FEMALE,WHITE,FACILITY_2,"Johnson, Isabella",months_13_24,81115,US_OZ
2020-11-21,2020,11,0003719904,60+,89,FEMALE,WHITE,FACILITY_2,"Brown, Lucas",months_13_24,67545,US_OZ
2020-11-25,2020,11,0007690985,60+,99,MALE,WHITE,FACILITY_3,"Johnson, Ava",months_13_24,62046,US_OZ
2020-11-09,2020,11,0004578221,60+,77,MALE,WHITE,FACILITY_3,"Jones, Emma",months_13_24,99038,US_OZ
2020-11-02,2020,11,0001201095,60+,79,FEMALE,BLACK,FACILITY_3,"Davis, Lucas",months_13_24,24446,US_OZ
2020-11-02,2020,11,0004638953,60+,61,FEMALE,BLACK,FACILITY_3,"Anderson, Mason",months_13_24,97841,US_OZ
2020-11-20,2020,11,0001747086,60+,94,FEMALE,HISPANIC,FACILITY_3,"Smith, James",months_13_24,62058,US_OZ
2020-11-01,2020,11,0007806886,60+,89,FEMALE,WHITE,FACILITY_3,"Johnson, Emma",months_13_24,02887,US_OZ
2020-11-27,2020,11,0009284076,60+,68,FEMALE,WHITE,FACILITY_3,"Rodriguez, Isabella",months_13_24,21386,US_OZ
2020-11-23,2020,11,0004433849,60+,70,MALE,HISPANIC,FACILITY_4,"Anderson, Elijah",months_13_24,82613,US_OZ
2020-11-15,2020,11,0002173251,60+,80,MALE,WHITE,FACILITY_4,"Smith, Noah",months_13_24,91597,US_OZ
2020-11-23,2020,11,0002279993,60+,77,MALE,WHITE,FACILITY_4,"Jones, Ethan",months_13_24,49656,US_OZ
2020-11-08,2020,11,0006452657,60+,62,FEMALE,HISPANIC,FACILITY_4,"Davis, Liam",months_13_24,17224,US_OZ
2020-11-17,2020,11,0005423349,60+,88,MALE,BLACK,FACILITY_5,"Garcia, Oliver",months_13_24,85846,US_OZ
2020-11-13,2020,11,0005991091,60+,99,MALE,HISPANIC,FACILITY_5,"Anderson, Emma",months_13_24,79331,US_OZ
2020-11-20,2020,11,0004619773,60+,82,MALE,HISPANIC,FACILITY_5,"Davis, Mason",months_13_24,19106,US_OZ
2020-11-25,2020,11,0003402908,60+,65,MALE,WHITE,FACILITY_5,"Gonzales, William",months_13_24,64817,US_OZ
2020-11-19,2020,11,0003035713,60+,64,MALE,WHITE,FACILITY_5,"Davis, Harper",months_13_24,00202,US_OZ
2020-11-06,2020,11,0005084513,60+,71,FEMALE,HISPANIC,FACILITY_5,"Williams, Emma",months_13_24,19425,US_OZ
2020-12-18,2020,12,0002472780,<25,19,MALE,BLACK,FACILITY_1,"Anderson, Ava",months_7_12,35556,US_OZ
2020-12-03,2020,12,0007337496,<25,23,MALE,HISPANIC,FACILITY_1,"Anderson, Liam",months_7_12,48785,US_OZ
2020-12-26,2020,12,0007858758,<25,23,FEMALE,BLACK,FACILITY_1,"Johnson, Sophia",months_7_12,21917,US_OZ
2020-12-06,2020,12,0008812202,<25,23,FEMALE,BLACK,FACILITY_1,"Johnson, Amelia",months_7_12,10041,US_OZ
2020-12-28,2020,12,0009904556,<25,23,MALE,BLACK,FACILITY_2,"Johnson, Amelia",months_7_12,68974,US_OZ
2020-12-20,2020,12,0002669432,<25,23,MALE,HISPANIC,FACILITY_2,"Rodriguez, Benjamin",months_7_12,94172,US_OZ
2020-12-20,2020,12,0005435237,<25,23,MALE,HISPANIC,FACILITY_2,"Jones, Isabella",months_7_12,97656,US_OZ
2020-12-26,2020,12,0000901427,<25,18,MALE,WHITE,FACILITY_2,"Williams, Ava",months_7_12,87505,US_OZ
2020-12-17,2020,12,0004468243,<25,23,FEMALE,HISPANIC,FACILITY_2,"Davis, Amelia",months_7_12,39379,US_OZ
2020-12-21,2020,12,0003354685,<25,24,FEMALE,WHITE,FACILITY_2,"Brown, Olivia",months_7_12,34092,US_OZ
2020-12-21,2020,12,0005033996,<25,24,MALE,BLACK,FACILITY_3,"Johnson, Liam",months_7_12,59703,US_OZ
2020-12-14,2020,12,0001398840,<25,24,MALE,BLACK,FACILITY_3,"Williams, Benjamin",months_7_12,37082,US_OZ
2020-12-18,2020,12,0009966960,<25,23,MALE,HISPANIC,FACILITY_3,"Davis, Emma",months_7_12,12388,US_OZ
2020-12-10,2020,12,0005492107,<25,21,MALE,HISPANIC,FACILITY_3,"Rodriguez, Charlotte",months_7_12,70732,US_OZ
2020-12-20,2020,12,0001700702,<25,18,MALE,WHITE,FACILITY_3,"Garcia, Benjamin",months_7_12,77742,US_OZ
2020-12-05,2020,12,0008791605,<25,18,FEMALE,BLACK,FACILITY_3,"Gonzales, Lucas",months_7_12,71847,US_OZ
2020-12-23,2020,12,0008817128,<25,20,FEMALE,HISPANIC,FACILITY_3,"Brown, James",months_7_12,82198,US_OZ
2020-12-22,2020,12,0003508113,<25,24,FEMALE,HISPANIC,FACILITY_3,"Gonzales, Noah",months_7_12,04155,US_OZ
2020-12-06,2020,12,0008755625,<25,23,FEMALE,WHITE,FACILITY_3,"Brown, Liam",months_7_12,02043,US_OZ
2020-12-08,2020,12,0005183008,<25,23,FEMALE,WHITE,FACILITY_3,"Jones, Harper",months_7_12,39164,US_OZ
2020-12-03,2020,12,0004667340,<25,20,MALE,HISPANIC,FACILITY_4,"Smith, Ethan",months_7_12,84042,US_OZ
2020-12-14,2020,12,0001253000,<25,21,FEMALE,WHITE,FACILITY_4,"Anderson, Evelyn",months_7_12,51807,US_OZ
2020-12-22,2020,12,0003641451,<25,22,MALE,HISPANIC,FACILITY_5,"Johnson, Sophia",months_7_12,03551,US_OZ
2020-12-27,2020,12,0000428924,<25,20,MALE,HISPANIC,FACILITY_5,"Jones, Harper",months_7_12,80782,US_OZ
2020-12-07,2020,12,0003884474,<25,22,MALE,WHITE,FACILITY_5,"Williams, Liam",months_7_12,69874,US_OZ
2020-12-18,2020,12,0009943098,<25,20,FEMALE,HISPANIC,FACILITY_5,"Anderson, Noah",months_7_12,78490,US_OZ
2020-12-04,2020,12,0004896490,<25,24,FEMALE,HISPANIC,FACILITY_5,"Anderson, Mason",months_7_12,19229,US_OZ
2020-12-12,2020,12,0009759820,<25,20,FEMALE,WHITE,FACILITY_5,"Jones, Mason",months_7_12,52857,US_OZ
2020-12-05,2020,12,0009771525,25-29,27,MALE,BLACK,FACILITY_1,"Williams, Sophia",months_7_12,77010,US_OZ
2020-12-18,2020,12,0004079814,25-29,25,MALE,HISPANIC,FACILITY_1,"Gonzales, William",months_7_12,68714,US_OZ
2020-12-03,2020,12,0007536611,25-29,27,MALE,HISPANIC,FACILITY_1,"Rodriguez, Emma",months_7_12,10667,US_OZ
2020-12-07,2020,12,0003446271,25-29,26,MALE,WHITE,FACILITY_1,"Rodriguez, Ethan",months_7_12,27798,US_OZ
2020-12-17,2020,12,0000498055,25-29,25,MALE,WHITE,FACILITY_1,"Jones, Evelyn",months_7_12,50771,US_OZ
2020-12-03,2020,12,0008801683,25-29,28,FEMALE,HISPANIC,FACILITY_1,"Garcia, Isabella",months_7_12,41331,US_OZ
2020-12-25,2020,12,0000922048,25-29,27,FEMALE,WHITE,FACILITY_1,"Williams, Lucas",months_7_12,87816,US_OZ
2020-12-25,2020,12,0005047836,25-29,26,MALE,BLACK,FACILITY_2,"Williams, Oliver",months_7_12,76444,US_OZ
2020-12-22,2020,12,0009695894,25-29,28,MALE,HISPANIC,FACILITY_2,"Garcia, Isabella",months_7_12,41848,US_OZ
2020-12-16,2020,12,0003717098,25-29,27,MALE,HISPANIC,FACILITY_2,"Davis, Amelia",months_7_12,87510,US_OZ
2020-12-14,2020,12,0003025842,25-29,27,FEMALE,BLACK,FACILITY_2,"Brown, Noah",months_7_12,58521,US_OZ
2020-12-17,2020,12,0009449804,25-29,25,FEMALE,BLACK,FACILITY_2,"Smith, Charlotte",months_7_12,77129,US_OZ
2020-12-16,2020,12,0000657154,25-29,29,FEMALE,HISPANIC,FACILITY_2,"Williams, Isabella",months_7_12,22205,US_OZ
2020-12-10,2020,12,0001087271,25-29,27,FEMALE,HISPANIC,FACILITY_2,"Williams, Elijah",months_7_12,14254,US_OZ
2020-12-07,2020,12,0001942083,25-29,28,MALE,BLACK,FACILITY_3,"Garcia, William",months_7_12,95968,US_OZ
2020-12-17,2020,12,0009558383,25-29,25,MALE,BLACK,FACILITY_3,"Anderson, James",months_7_12,52732,US_OZ
2020-12-17,2020,12,0001015670,25-29,28,MALE,HISPANIC,FACILITY_3,"Williams, Mia",months_7_12,45476,US_OZ
2020-12-27,2020,12,0003838446,25-29,28,MALE,HISPANIC,FACILITY_3,"Anderson, Mia",months_7_12,90119,US_OZ
2020-12-18,2020,12,0009313651,25-29,28,MALE,WHITE,FACILITY_3,"Smith, Elijah",months_7_12,27569,US_OZ
2020-12-20,2020,12,0007689954,25-29,28,MALE,WHITE,FACILITY_3,"Smith, Ethan",months_7_12,73144,US_OZ
2020-12-12,2020,12,0002247672,25-29,27,FEMALE,BLACK,FACILITY_3,"Anderson, Elijah",months_7_12,54766,US_OZ
2020-12-14,2020,12,0008123099,25-29,29,FEMALE,HISPANIC,FACILITY_3,"Jones, Ava",months_7_12,06599,US_OZ
2020-12-04,2020,12,0009867629,25-29,27,FEMALE,HISPANIC,FACILITY_3,"Williams, Charlotte",months_7_12,78184,US_OZ
2020-12-05,2020,12,0006277544,25-29,28,MALE,BLACK,FACILITY_4,"Jones, James",months_7_12,14046,US_OZ
2020-12-26,2020,12,0001346572,25-29,27,MALE,BLACK,FACILITY_4,"Anderson, Amelia",months_7_12,92329,US_OZ
2020-12-27,2020,12,0001550624,25-29,28,MALE,HISPANIC,FACILITY_4,"Rodriguez, William",months_7_12,64781,US_OZ
2020-12-25,2020,12,0006029445,25-29,27,MALE,HISPANIC,FACILITY_4,"Rodriguez, Harper",months_7_12,09548,US_OZ
2020-12-05,2020,12,0008117257,25-29,25,FEMALE,BLACK,FACILITY_4,"Johnson, Charlotte",months_7_12,86902,US_OZ
2020-12-17,2020,12,0008530855,25-29,29,FEMALE,HISPANIC,FACILITY_4,"Gonzales, Mason",months_7_12,06582,US_OZ
2020-12-17,2020,12,0008848531,25-29,28,FEMALE,HISPANIC,FACILITY_4,"Jones, Evelyn",months_7_12,23487,US_OZ
2020-12-08,2020,12,0006333917,25-29,25,MALE,BLACK,FACILITY_5,"Davis, Mia",months_7_12,01238,US_OZ
2020-12-27,2020,12,0000519531,25-29,29,MALE,WHITE,FACILITY_5,"Garcia, Mia",months_7_12,36038,US_OZ
2020-12-16,2020,12,0003313598,25-29,25,FEMALE,BLACK,FACILITY_5,"Brown, Isabella",months_7_12,35815,US_OZ
2020-12-20,2020,12,0009970425,25-29,29,FEMALE,HISPANIC,FACILITY_5,"Rodriguez, Mason",months_7_12,45753,US_OZ
2020-12-11,2020,12,0002261145,30-34,33,MALE,BLACK,FACILITY_1,"Garcia, Ava",months_7_12,51887,US_OZ
2020-12-16,2020,12,0000059454,30-34,30,MALE,BLACK,FACILITY_1,"Garcia, William",months_7_12,79933,US_OZ
